[Header]
TITLE,hc_sample_12232020_1p8_300K.dat
BYAPP,HeatCapacity,3.8.14,1.7
INFO,1,MASS:Sample Mass (mg)
INFO,,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.8.14 Build 19,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
31074949.83,,5905,12.4702,12.4854,-0.005,9.3E-6,12.60114,0.24038,256.32542,0.3014,38.398,0.05572,294.72342,0.3014,1.0464052,21.28467,0.024720976,98.969492,0,0,1,,,,1.3956E-5,42.28561,158.78873,20.341447,0
31075105.36,,5905,12.4705,12.486,-0.005,9.2E-6,12.602837,0.24169552,256.42152,0.3008,38.406751,0.05574,294.82827,0.3008,0.60627975,21.314541,0.02324032,99.032788,0,0,1,,,,1.3935E-5,42.56934,158.83151,20.346332,0
31075473.06,,5905,12.8606,12.8779,-0.005,9.3E-6,12.991968,0.24230194,274.01092,0.3451,41.204646,0.05957,315.21557,0.3451,13.72705,22.153872,0.026113588,98.957051,0,0,1,,,,1.4342E-5,42.62908,168.79124,21.090793,0
31075633.36,,5905,12.8626,12.8781,-0.005,9.3E-6,12.998647,0.25117563,274.46657,0.3636,41.255956,0.05963,315.72253,0.3636,1.1407185,22.214736,0.024862191,99.009717,0,0,1,,,,1.432E-5,44.30774,168.96482,21.115011,0
31075793.72,,5905,12.8631,12.8788,-0.005,9.3E-6,12.999991,0.25211868,274.26918,0.3629,41.262368,0.05964,315.53155,0.3629,1.1512625,22.244794,0.024560736,99.023752,0,0,1,,,,1.429E-5,44.42947,168.99976,21.097644,0
31076166.59,,5905,13.2531,13.2703,-0.005,9.4E-6,13.388986,0.25110207,296.80915,0.4879,44.145414,0.06312,340.95457,0.4879,2.3914668,23.472233,0.027255563,98.964192,0,0,1,,,,1.4641E-5,44.48959,179.26496,22.168157,0
31076333.69,,5905,13.2534,13.2712,-0.005,9.3E-6,13.396943,0.26231999,297.09502,0.4804,44.203686,0.06319,341.2987,0.4804,1.3280682,23.361619,0.023949112,99.086372,0,0,1,,,,1.4712E-5,46.94447,179.47808,22.176329,0
31076501.03,,5905,13.2542,13.2719,-0.005,9.3E-6,13.39731,0.26196091,297.46226,0.4889,44.207423,0.06319,341.66969,0.4889,1.36429,23.488468,0.025057617,99.048239,0,0,1,,,,1.4652E-5,46.72324,179.48792,22.203133,0
31076884.64,,5905,13.6441,13.6597,-0.005,9.3E-6,13.784967,0.25646008,331.09735,0.7786,47.169191,0.06676,378.26654,0.7786,13.345161,25.271218,0.027406168,99.001059,0,0,1,,,,1.5084E-5,46.97694,190.02531,24.018727,0
31077062.63,,5905,13.6446,13.6603,-0.005,9.4E-6,13.794615,0.27103234,332.36342,0.8292,47.242201,0.06685,379.60562,0.8292,2.3924682,25.252389,0.025009183,99.08661,0,0,1,,,,1.5139E-5,50.54244,190.2914,24.093708,0
31077242.28,,5905,13.6461,13.6621,-0.005,9.2E-6,13.795105,0.27165954,332.36354,0.8331,47.247764,0.06685,379.6113,0.8331,1.5566318,25.402379,0.025409041,99.077522,0,0,1,,,,1.5051E-5,50.50478,190.30492,24.09286,0
31077638.14,,5905,14.0358,14.0509,-0.005,9.2E-6,14.180703,0.31378204,270.60704,11.86,50.296064,0.07095,320.90311,11.86,48615.597,22.088882,0,100,0,0,1,,,,1.4528E-5,50.80476,201.09233,19.082767,0
31077820.56,,5905,14.0365,14.0527,-0.005,9.4E-6,14.170085,0.30030178,272.30276,9.125,50.241483,0.07087,322.54424,9.125,1858.0731,23.843144,0.076348681,97.538427,0,0,1,,,,1.3772E-5,44.17776,200.7913,19.216735,0
31078017.95,,5905,14.0372,14.0517,-0.005,9.2E-6,14.180018,0.30763285,269.4383,11.6,50.298554,0.07095,319.73685,11.6,972.65405,21.922948,0,100,0,0,1,,,,1.4585E-5,47.68629,201.07291,19.001266,0
31078514.91,,5905,14.4274,14.4516,-0.005,9.4E-6,14.583097,0.29526651,159.29927,0.183,53.55643,0.07616,212.85569,0.183,14.210526,13.801297,0.033179354,98.721214,0,0,1,,,,1.5535E-5,27.60805,212.66672,10.923555,0
31078625.27,,5905,14.4288,14.4515,-0.005,9.3E-6,14.584297,0.29601794,159.29983,0.1845,53.566501,0.07618,212.86633,0.1845,2.5966096,13.78089,0.032829322,98.732969,0,0,1,,,,1.5558E-5,27.60259,212.70172,10.922695,0
31078735.52,,5905,14.4288,14.451,-0.005,9.3E-6,14.584381,0.29573392,159.4604,0.1829,53.566618,0.07618,213.02702,0.1829,1.5819604,13.784546,0.031557945,98.781823,0,0,1,,,,1.5561E-5,27.56178,212.70416,10.933642,0
31079050.31,,5905,14.817,14.8433,-0.005,9.3E-6,14.982637,0.30858504,151.90878,0.1297,56.88854,0.08203,208.79732,0.1297,0.11596625,13.126557,0.033814611,98.699341,0,0,1,,,,1.6018E-5,27.56909,224.4794,10.138989,0
31079156.14,,5905,14.8182,14.8443,-0.005,9.3E-6,14.982863,0.3037566,151.86934,0.1,56.894882,0.08205,208.76422,0.1,0.43362284,13.070952,0.032281436,98.753294,0,0,1,,,,1.6079E-5,26.25311,224.48617,10.136203,0
31079262.63,,5905,14.8198,14.8426,-0.005,9.2E-6,14.984659,0.30310143,151.64299,0.09327,56.907905,0.08207,208.55089,0.09327,0.26384776,13.013487,0.030722713,98.809245,0,0,1,,,,1.6128E-5,26.1419,224.54,10.119883,0
31079572.7,,5905,15.2104,15.233,-0.005,9.3E-6,15.378339,0.31192471,149.60091,0.1223,60.280506,0.08793,209.88141,0.1223,0.51351124,12.798165,0.033368488,98.726062,0,0,1,,,,1.6507E-5,26.02697,236.49332,9.7280276,0
31079676.27,,5905,15.2099,15.2325,-0.005,9.3E-6,15.380613,0.31219347,149.47937,0.1148,60.310367,0.08798,209.78974,0.1148,0.37568808,12.764945,0.032271342,98.765455,0,0,1,,,,1.6539E-5,25.59633,236.56325,9.7186878,0
31079779.78,,5905,15.2116,15.2324,-0.005,9.3E-6,15.380442,0.31169684,149.46274,0.118,60.307557,0.08798,209.7703,0.118,0.10765938,12.730251,0.031745052,98.782318,0,0,1,,,,1.6581E-5,25.52989,236.558,9.7177142,0
31080087.84,,5905,15.6,15.6219,-0.005,9.3E-6,15.771575,0.31901396,149.15586,0.1458,63.731545,0.09326,212.8874,0.1458,0.42573853,12.644812,0.034121779,98.713662,0,0,1,,,,1.6944E-5,25.4605,248.74256,9.4572584,0
31080189.39,,5905,15.6013,15.6236,-0.005,9.3E-6,15.774996,0.32086743,149.11765,0.1255,63.761206,0.0933,212.87885,0.1255,1.9952647,12.572962,0.032131486,98.782124,0,0,1,,,,1.7034E-5,25.28962,248.85049,9.4527854,0
31080291.11,,5905,15.6031,15.6244,-0.005,9.3E-6,15.776056,0.3202033,149.13868,0.1272,63.770434,0.09331,212.90912,0.1272,1.1452042,12.592104,0.032351647,98.775645,0,0,1,,,,1.7011E-5,25.14592,248.88393,9.4534838,0
31080596.67,,5905,15.9906,16.0219,-0.005,9.2E-6,16.164089,0.32664692,150.17429,0.1545,67.238961,0.0976,217.41325,0.1545,1.4059037,12.590169,0.035429202,98.683392,0,0,1,,,,1.7379E-5,25.18421,261.27778,9.2906123,0
31080698.75,,5905,15.9916,16.0241,-0.005,9.3E-6,16.169693,0.3301775,150.16935,0.1361,67.290979,0.09766,217.46033,0.1361,6.6221489,12.543349,0.033199275,98.762009,0,0,1,,,,1.7441E-5,25.18034,261.45896,9.2870877,0
31080801.31,,5905,15.9934,16.0267,-0.005,9.3E-6,16.171508,0.32944574,150.19439,0.1403,67.306858,0.09767,217.50125,0.1403,8.2817473,12.540994,0.033866889,98.736922,0,0,1,,,,1.7449E-5,25.0867,261.51768,9.2875934,0
31081106.91,,5905,16.3818,16.4156,-0.005,9.4E-6,16.561255,0.33518701,151.93039,0.1763,70.867792,0.1014,222.79818,0.1763,0.72014925,12.59338,0.035738142,98.692766,0,0,1,,,,1.7801E-5,25.08199,274.27517,9.173845,0
31081210.45,,5905,16.3854,16.4149,-0.005,9.2E-6,16.566744,0.33936446,152.199,0.1593,70.921728,0.1014,223.12073,0.1593,15.528722,12.576597,0.034996164,98.717699,0,0,1,,,,1.7848E-5,25.18676,274.457,9.1870195,0
31081313.69,,5905,16.3847,16.4133,-0.005,9.2E-6,16.568459,0.33851802,151.99694,0.1505,70.933734,0.1014,222.93067,0.1505,1.279166,12.485568,0.032796829,98.790146,0,0,1,,,,1.7957E-5,25.15319,274.51384,9.1738729,0
31081618.63,,5905,16.7748,16.7993,-0.005,9.2E-6,16.957726,0.34222052,154.65336,0.1677,74.564101,0.105,229.21746,0.1677,2.4918638,12.592566,0.035991986,98.699166,0,0,1,,,,1.8312E-5,24.97114,287.56447,9.1199352,0
31081722.31,,5905,16.7762,16.8017,-0.005,9.3E-6,16.96401,0.34740606,154.5672,0.1614,74.62623,0.1051,229.19343,0.1614,3.2346755,12.539344,0.034124388,98.761982,0,0,1,,,,1.8382E-5,25.18513,287.77762,9.1114783,0
31081824.7,,5905,16.7758,16.8028,-0.005,9.4E-6,16.964164,0.34629096,154.86793,0.1599,74.627192,0.1051,229.49513,0.1599,2.3178986,12.555988,0.034612081,98.745107,0,0,1,,,,1.8384E-5,25.07869,287.78285,9.1291228,0
31082129.13,,5905,17.166,17.1897,-0.005,9.3E-6,17.353215,0.35100252,157.68326,0.1773,78.326373,0.1092,236.00964,0.1773,2.1142283,12.65094,0.035981753,98.718976,0,0,1,,,,1.8764E-5,25.11198,301.13407,9.0866887,0
31082231.47,,5905,17.1669,17.1905,-0.005,9.4E-6,17.358107,0.35609125,157.61607,0.1684,78.37679,0.1092,235.99286,0.1684,4.4512895,12.608281,0.034831562,98.756142,0,0,1,,,,1.8823E-5,25.30188,301.30388,9.0802568,0
31082334.08,,5905,17.1693,17.1911,-0.005,9.3E-6,17.358979,0.35573852,157.7031,0.1685,78.385533,0.1092,236.08864,0.1685,8.015368,12.626263,0.035540051,98.732486,0,0,1,,,,1.8806E-5,25.21656,301.33415,9.0848145,0
31082640.67,,5905,17.5562,17.585,-0.005,9.3E-6,17.748317,0.35943577,161.13524,0.189,82.155339,0.1141,243.29058,0.189,1.7566298,12.761907,0.038404967,98.656583,0,0,1,,,,1.9178E-5,25.25253,315.00275,9.0789025,0
31082743.78,,5905,17.5604,17.5852,-0.005,9.2E-6,17.754179,0.36539748,161.13758,0.181,82.216787,0.1142,243.35437,0.181,2.2645328,12.720961,0.036575593,98.716683,0,0,1,,,,1.924E-5,25.52381,315.21086,9.0760368,0
31082845.89,,5905,17.5601,17.5855,-0.005,9.4E-6,17.755489,0.36477503,161.08167,0.1819,82.228114,0.1142,243.30978,0.1819,0.96337928,12.697275,0.036151588,98.72938,0,0,1,,,,1.9271E-5,25.44192,315.2574,9.0722178,0
31083152.09,,5905,17.9493,17.9763,-0.005,9.3E-6,18.143447,0.36740882,164.92483,0.1903,86.049397,0.1195,250.97423,0.1903,50.678736,12.866983,0.038389982,98.678061,0,0,1,,,,1.9618E-5,25.39455,329.18469,9.0900493,0
31083256.52,,5905,17.9508,17.9769,-0.005,9.3E-6,18.150117,0.37393929,164.89967,0.1949,86.105814,0.1196,251.00548,0.1949,4.3843629,12.822428,0.037579613,98.701768,0,0,1,,,,1.9687E-5,25.73397,329.42674,9.0853225,0
31083360.78,,5905,17.9507,17.9753,-0.005,9.2E-6,18.150362,0.37324566,164.98701,0.1953,86.106864,0.1196,251.09388,0.1953,0.92846121,12.813872,0.036481799,98.738582,0,0,1,,,,1.9704E-5,25.64486,329.43565,9.0900123,0
31083671.5,,5905,18.3413,18.3698,-0.005,9.4E-6,18.539872,0.37595658,168.9625,0.2087,90.013957,0.1253,258.97646,0.2087,1.9143303,12.986244,0.039151808,98.673033,0,0,1,,,,2.0057E-5,25.62774,343.72684,9.1134665,0
31083776.53,,5905,18.3418,18.3713,-0.005,9.3E-6,18.545742,0.38209591,169.12739,0.1992,90.077879,0.1254,259.20527,0.1992,3.117882,12.938567,0.038016802,98.706586,0,0,1,,,,2.0146E-5,25.97249,343.94453,9.1194729,0
31083881.19,,5905,18.343,18.3722,-0.005,9.3E-6,18.546628,0.38186319,169.07183,0.2019,90.086871,0.1254,259.1587,0.2019,2.202304,12.949941,0.037904274,98.711711,0,0,1,,,,2.0124E-5,25.87713,343.97741,9.1160412,0
31084189.41,,5905,18.7319,18.7624,-0.005,9.3E-6,18.933858,0.38443224,173.24271,0.2098,94.04743,0.1317,267.29014,0.2098,3.8051774,13.13803,0.041075291,98.631974,0,0,1,,,,2.0464E-5,25.89988,358.49097,9.1498896,0
31084293.83,,5905,18.7344,18.7615,-0.005,9.2E-6,18.940596,0.39139424,173.19608,0.2067,94.12204,0.1318,267.31812,0.2067,4.0186239,13.082979,0.039307622,98.685657,0,0,1,,,,2.0547E-5,26.27606,358.74618,9.1441727,0
31084398.83,,5905,18.7351,18.7632,-0.005,9.3E-6,18.941294,0.3907727,173.20628,0.2026,94.128265,0.1318,267.33454,0.2026,6.504917,13.08356,0.038571576,98.71028,0,0,1,,,,2.0545E-5,26.16596,358.77262,9.144374,0
31084710.3,,5905,19.1219,19.1556,-0.005,9.3E-6,19.328933,0.3929628,177.46656,0.2312,98.174759,0.1388,275.64132,0.2312,1.8230307,13.292728,0.041868944,98.629555,0,0,1,,,,2.0856E-5,26.16712,373.60766,9.1813944,0
31084816.08,,5905,19.1254,19.1568,-0.005,9.3E-6,19.335423,0.4004512,177.46877,0.2185,98.249088,0.1389,275.71786,0.2185,2.6428337,13.23567,0.04049819,98.668916,0,0,1,,,,2.0948E-5,26.58546,373.85858,9.1784274,0
31084922.13,,5905,19.1269,19.1576,-0.005,9.4E-6,19.337147,0.39957508,177.50939,0.219,98.266226,0.1389,275.77562,0.219,1.8922145,13.235553,0.040422141,98.671378,0,0,1,,,,2.0953E-5,26.47134,373.92526,9.1797093,0
31085232.55,,5905,19.5147,19.5473,-0.005,9.4E-6,19.72375,0.40135143,181.81631,0.2411,102.39283,0.147,284.20914,0.2411,1.1345496,13.421267,0.041872884,98.649558,0,0,1,,,,2.1295E-5,26.47111,389.0263,9.2181413,0
31085340.42,,5905,19.5172,19.5496,-0.005,9.3E-6,19.729969,0.40869172,182.12611,0.2301,102.4506,0.1471,284.57671,0.2301,7.1912478,13.409527,0.041279102,98.667066,0,0,1,,,,2.134E-5,26.84253,389.27167,9.2309377,0
31085448.63,,5905,19.5177,19.5504,-0.005,9.2E-6,19.731482,0.4083294,182.08343,0.2356,102.46582,0.1471,284.54925,0.2356,1.4116619,13.387032,0.041260792,98.665569,0,0,1,,,,2.1374E-5,26.81905,389.33139,9.2280665,0
31085757.58,,5905,19.9063,19.9334,-0.005,9.4E-6,20.118865,0.40944889,186.85931,0.2567,106.7081,0.1569,293.56741,0.2567,1.9354431,13.607273,0.043829698,98.611374,0,0,1,,,,2.1698E-5,26.77406,404.76872,9.2877661,0
31085867.5,,5905,19.9078,19.9361,-0.005,9.3E-6,20.125476,0.41721769,187.01548,0.249,106.7886,0.1571,293.80408,0.249,4.2240148,13.573941,0.042853464,98.638871,0,0,1,,,,2.1766E-5,27.21455,405.03479,9.2924747,0
31085976.34,,5905,19.909,19.9344,-0.005,9.3E-6,20.125828,0.41656571,187.13504,0.2461,106.79206,0.1571,293.9271,0.2461,2.4267402,13.58234,0.042977548,98.635549,0,0,1,,,,2.1762E-5,27.14788,405.04894,9.298253,0
31086289.2,,5905,20.2985,20.3279,-0.005,9.4E-6,20.516133,0.4175977,192.14537,0.2686,111.15068,0.1678,303.29604,0.2686,1.9680421,13.775923,0.04484646,98.601607,0,0,1,,,,2.2142E-5,27.16468,420.91172,9.3655741,0
31086399.41,,5905,20.3019,20.329,-0.005,9.2E-6,20.522642,0.42532906,192.14121,0.2636,111.23178,0.168,303.37299,0.2636,4.1882728,13.751246,0.043991619,98.626022,0,0,1,,,,2.2185E-5,27.55185,421.17883,9.3624012,0
31086508.69,,5905,20.3021,20.329,-0.005,9.3E-6,20.523306,0.42485115,192.24416,0.269,111.23805,0.168,303.48221,0.269,1.2141823,13.73402,0.043872631,98.627834,0,0,1,,,,2.2221E-5,27.50249,421.20607,9.3671147,0
31086822.53,,5905,20.687,20.7243,-0.005,9.3E-6,20.903464,0.42480017,197.41305,0.2787,115.54217,0.1783,312.95522,0.2787,2.9965806,13.957204,0.046463701,98.574627,0,0,1,,,,2.2552E-5,27.46804,436.95482,9.4440351,0
31086932.66,,5905,20.6902,20.7279,-0.005,9.2E-6,20.913125,0.43333665,197.4604,0.2664,115.64129,0.1785,313.10169,0.2664,2.3675866,13.920844,0.043833678,98.651818,0,0,1,,,,2.2614E-5,27.91441,437.3588,9.4419365,0
31087043.56,,5905,20.6917,20.7298,-0.005,9.3E-6,20.913928,0.43255487,197.3662,0.2714,115.64781,0.1785,313.01401,0.2714,1.2445908,13.875832,0.043491311,98.658185,0,0,1,,,,2.2681E-5,27.84169,437.3924,9.4370697,0
31087357.48,,5905,21.0813,21.1102,-0.005,9.3E-6,21.304418,0.43218748,202.60893,0.2782,120.103,0.1879,322.71194,0.2782,12.860337,14.079578,0.045778967,98.61246,0,0,1,,,,2.3048E-5,27.75166,453.87824,9.5101837,0
31087468.52,,5905,21.0822,21.1145,-0.005,9.2E-6,21.311809,0.44041625,202.63289,0.2802,120.19669,0.1881,322.82958,0.2802,7.0309503,14.068057,0.045604998,98.61683,0,0,1,,,,2.3075E-5,28.15916,454.19322,9.5080097,0
31087579.86,,5905,21.0844,21.1154,-0.005,9.3E-6,21.312034,0.44000675,202.70652,0.2851,120.19779,0.1881,322.90431,0.2851,0.99835676,14.053765,0.044551055,98.647211,0,0,1,,,,2.3101E-5,28.13611,454.20281,9.5113641,0
31087896.48,,5905,21.473,21.4988,-0.005,9.4E-6,21.697559,0.44021499,208.15047,0.2932,124.60895,0.1954,332.75942,0.2932,5.2901054,14.287441,0.047368682,98.588873,0,0,1,,,,2.3421E-5,28.10753,470.78405,9.5932667,0
31088009.47,,5905,21.4736,21.4997,-0.005,9.4E-6,21.705595,0.44871642,208.22308,0.2919,124.70895,0.1955,332.93203,0.2919,1.2527668,14.244727,0.046218446,98.619086,0,0,1,,,,2.3501E-5,28.57488,471.13287,9.5930599,0
31088122.36,,5905,21.4756,21.4997,-0.005,9.3E-6,21.706469,0.44747558,208.23788,0.2893,124.71568,0.1955,332.95356,0.2893,0.97897908,14.211388,0.044967452,98.653209,0,0,1,,,,2.3554E-5,28.48945,471.17078,9.5933558,0
31088439.31,,5905,21.8652,21.8864,-0.005,9.3E-6,22.09293,0.44776702,213.79781,0.3039,129.14371,0.2002,342.94151,0.3039,4.5253705,14.489939,0.049784444,98.541155,0,0,1,,,,2.3804E-5,28.42278,488.09755,9.6772047,0
31088553.63,,5905,21.8664,21.8874,-0.005,9.2E-6,22.101566,0.45738343,213.88108,0.2937,129.23133,0.2002,343.11241,0.2937,3.0093696,14.422683,0.046140626,98.641435,0,0,1,,,,2.3918E-5,28.97988,488.47921,9.6771915,0
31088667,,5905,21.8673,21.8883,-0.005,9.3E-6,22.101024,0.45635532,213.812,0.2967,129.22378,0.2002,343.03578,0.2967,1.4337669,14.41666,0.04628425,98.636742,0,0,1,,,,2.3923E-5,28.84537,488.45528,9.6743028,0
31088987.16,,5905,22.2546,22.2888,-0.005,9.2E-6,22.483945,0.45647493,219.4279,0.3233,133.63134,0.2029,353.05924,0.3233,1.2372931,14.714125,0.051108341,98.528271,0,0,1,,,,2.4134E-5,28.83332,505.52779,9.7593148,0
31089102.72,,5905,22.258,22.291,-0.005,9.3E-6,22.49277,0.46574926,219.63389,0.311,133.74095,0.2029,353.37484,0.311,1.5894982,14.642474,0.049459449,98.568615,0,0,1,,,,2.4269E-5,29.42825,505.92468,9.7646441,0
31089218.3,,5905,22.2562,22.2931,-0.005,9.4E-6,22.494171,0.46442727,219.59243,0.3038,133.75373,0.203,353.34616,0.3038,1.3185269,14.618988,0.04749934,98.623068,0,0,1,,,,2.4301E-5,29.28495,505.98772,9.7621927,0
31089538.39,,5905,22.6483,22.6751,-0.005,9.3E-6,22.881419,0.46423273,225.32011,0.3115,138.24409,0.2046,363.5642,0.3115,24.735828,14.862619,0.051402324,98.537287,0,0,1,,,,2.4602E-5,29.23798,523.55932,9.8472965,0
31089654.06,,5905,22.6499,22.6759,-0.005,9.2E-6,22.889367,0.47297287,225.18337,0.319,138.34317,0.2046,363.52653,0.319,0.64313984,14.785148,0.048459902,98.614008,0,0,1,,,,2.472E-5,29.72524,523.92314,9.8379025,0
31089768.44,,5905,22.6494,22.6777,-0.005,9.4E-6,22.890551,0.47150543,225.39934,0.3197,138.35571,0.2046,363.75505,0.3197,0.62496358,14.795187,0.0489024,98.602039,0,0,1,,,,2.472E-5,29.5703,523.97734,9.8468287,0
31090089.8,,5905,23.04,23.0603,-0.005,9.2E-6,23.27816,0.47181415,230.88149,0.3115,142.90116,0.2061,373.78265,0.3115,8.9336991,15.018605,0.051130227,98.563153,0,0,1,,,,2.5027E-5,29.59037,541.87271,9.9183738,0
31090208.41,,5905,23.0415,23.0618,-0.005,9.4E-6,23.284853,0.48051396,231.18079,0.3129,142.96852,0.2061,374.1493,0.3129,1.9269017,14.971189,0.049098943,98.615423,0,0,1,,,,2.5126E-5,30.03721,542.18439,9.9283764,0
31090325.31,,5905,23.0414,23.0622,-0.005,9.3E-6,23.286015,0.4796419,231.1612,0.3099,142.98207,0.2061,374.14326,0.3099,2.0245468,14.987447,0.04979296,98.597494,0,0,1,,,,2.51E-5,29.94238,542.23848,9.9270399,0
31090648.44,,5905,23.4302,23.4582,-0.005,9.4E-6,23.671173,0.48009402,236.59403,0.3224,147.56602,0.2083,384.16005,0.3224,7.6864729,15.217997,0.052219017,98.554503,0,0,1,,,,2.5385E-5,29.97489,560.32444,9.9950276,0
31090766.33,,5905,23.4315,23.4601,-0.005,9.4E-6,23.679897,0.48844712,236.83128,0.3123,147.67849,0.2084,384.50977,0.3123,15.553969,15.173546,0.050419586,98.599996,0,0,1,,,,2.5478E-5,30.43599,560.73753,10.001364,0
31090883.23,,5905,23.4334,23.4615,-0.005,9.4E-6,23.681131,0.48790734,236.97757,0.3162,147.69274,0.2084,384.67031,0.3162,1.9345771,15.169876,0.050965762,98.584362,0,0,1,,,,2.5496E-5,30.34709,560.79599,10.00702,0
31091206.27,,5905,23.8226,23.8523,-0.005,9.2E-6,24.066177,0.48736918,242.61388,0.3311,152.35787,0.2122,394.97175,0.3311,3.5272313,15.41913,0.054110772,98.524189,0,0,1,,,,2.5761E-5,30.33975,579.18086,10.081115,0
31091327.61,,5905,23.8243,23.853,-0.005,9.3E-6,24.073732,0.49668331,242.75308,0.3271,152.43837,0.2123,395.19145,0.3271,2.1514809,15.363218,0.051673759,98.585307,0,0,1,,,,2.5863E-5,30.83826,579.5446,10.083733,0
31091445.19,,5905,23.8251,23.8532,-0.005,9.4E-6,24.074816,0.49511425,242.69103,0.3306,152.46916,0.2123,395.16019,0.3306,1.2657935,15.342334,0.051353989,98.592277,0,0,1,,,,2.5895E-5,30.72644,579.59679,10.080701,0
31091770.34,,5905,24.2166,24.2424,-0.005,9.2E-6,24.463184,0.49453498,248.69472,0.3542,157.26139,0.2175,405.95611,0.3542,1.9981449,15.630373,0.05697097,98.469877,0,0,1,,,,2.6124E-5,30.68467,598.44736,10.166082,0
31091891.67,,5905,24.214,24.2425,-0.005,9.3E-6,24.472032,0.50458822,248.8774,0.3415,157.35795,0.2177,406.23535,0.3415,1.3513905,15.544429,0.052734481,98.575428,0,0,1,,,,2.6276E-5,31.26075,598.88034,10.169871,0
31092012.45,,5905,24.2165,24.2445,-0.005,9.4E-6,24.471703,0.50331263,248.78868,0.3427,157.35226,0.2176,406.14095,0.3427,0.86895831,15.54912,0.052453914,98.583513,0,0,1,,,,2.6261E-5,31.08886,598.86427,10.166382,0
31092340.17,,5905,24.6077,24.6289,-0.005,9.3E-6,24.85998,0.50258251,254.63591,0.3488,162.21207,0.2235,416.84797,0.3488,5.3507313,15.780078,0.056120686,98.509431,0,0,1,,,,2.6566E-5,31.09824,618.01861,10.242804,0
31092461.27,,5905,24.6084,24.63,-0.005,9.2E-6,24.867889,0.51148261,254.89078,0.3535,162.32094,0.2236,417.21172,0.3535,0.88965688,15.74786,0.053833259,98.566949,0,0,1,,,,2.6637E-5,31.56016,618.41189,10.249796,0
31092581.94,,5905,24.6062,24.6308,-0.005,9.4E-6,24.868521,0.51088779,254.86102,0.3451,162.3275,0.2236,417.18852,0.3451,1.1019172,15.734214,0.053683437,98.56974,0,0,1,,,,2.6659E-5,31.49572,618.44336,10.248338,0
31092909.3,,5905,24.993,25.0375,-0.005,9.3E-6,25.244901,0.50978566,261.05488,0.3815,167.10602,0.23,428.1609,0.3815,1.5657542,16.027654,0.058019203,98.484582,0,0,1,,,,2.6867E-5,31.46843,637.305,10.340895,0
31093033.38,,5905,24.9991,25.0398,-0.005,9.4E-6,25.259089,0.52086718,261.42499,0.3736,167.28204,0.2302,428.70703,0.3736,15.764793,16.060318,0.058988696,98.462349,0,0,1,,,,2.6849E-5,32.05531,638.02159,10.349739,0
31093157.06,,5905,25.0024,25.0332,-0.005,9.4E-6,25.266028,0.52073933,261.20898,0.3615,167.36309,0.2303,428.57206,0.3615,1.7114413,15.937789,0.054383616,98.571531,0,0,1,,,,2.7036E-5,32.12064,638.37217,10.338348,0
31095295.05,,5905,10.0001,10.0088,-0.005,9.4E-6,10.112953,0.2061892,178.4592,0.1749,22.840859,0.0404,201.30006,0.1749,5.8328784,20.0432,0.01873126,99.06593,0,0,1,,,,1.0118E-5,39.48683,102.27182,17.646596,0
31095445.13,,5905,9.99984,10.0095,-0.005,9.4E-6,10.11336,0.20575062,178.36546,0.1817,22.842534,0.0404,201.20799,0.1817,0.60158798,19.981001,0.018982115,99.050831,0,0,1,,,,1.0146E-5,40.0864,102.28006,17.636616,0
31095593.64,,5905,9.99993,10.0098,-0.005,9.2E-6,10.112615,0.20533628,178.46634,0.1832,22.838443,0.0404,201.30478,0.1832,0.36170214,20.017999,0.018956853,99.053313,0,0,1,,,,1.0132E-5,39.962,102.26499,17.647891,0
31095933.98,,5905,10.1714,10.1807,-0.005,9.2E-6,10.283474,0.20632656,182.68267,0.1772,23.77827,0.0406,206.46094,0.1772,1.9306887,20.28252,0.020226855,99.015878,0,0,1,,,,1.0259E-5,40.036,105.74985,17.764683,0
31096084.25,,5905,10.172,10.1829,-0.005,9.3E-6,10.286928,0.20997785,182.82394,0.1857,23.795712,0.0406,206.61965,0.1857,0.45240432,20.158177,0.019399464,99.050472,0,0,1,,,,1.0327E-5,40.56504,105.82088,17.772453,0
